timestamp,Usage(kWh)_1,Generation(kVarh)_1,Usage(kVarh)_1,Generation(kWh)_1
2022-10-18 23:30:00+00:00,35.1913,0.0,13.104,
2022-10-18 23:45:00+00:00,36.6374,0.0,13.8271,
2022-10-19 00:00:00+00:00,37.3041,0.0,14.4453,
2022-10-19 00:15:00+00:00,35.5676,0.0,14.3701,
2022-10-19 00:30:00+00:00,36.9815,0.0,12.6444,
2022-10-19 00:45:00+00:00,36.46,0.0,11.932,
2022-10-19 01:00:00+00:00,36.2961,0.0,11.9374,
2022-10-19 01:15:00+00:00,35.0381,0.0,13.0045,
2022-10-19 01:30:00+00:00,36.0918,0.0,13.8566,
2022-10-19 01:45:00+00:00,36.9761,0.0,12.1202,
2022-10-19 02:00:00+00:00,36.038,0.0,13.4454,
2022-10-19 02:15:00+00:00,38.8577,0.0,13.7572,
2022-10-19 02:30:00+00:00,35.0865,0.0,12.6874,
2022-10-19 02:45:00+00:00,36.3041,0.0,11.9374,
2022-10-19 03:00:00+00:00,38.3094,0.0,13.5421,
2022-10-19 03:15:00+00:00,36.4466,0.0,12.3433,
2022-10-19 03:30:00+00:00,35.5004,0.0,12.1847,
2022-10-19 03:45:00+00:00,34.479,0.0,11.9535,
2022-10-19 04:00:00+00:00,36.5622,0.0,13.3405,
2022-10-19 04:15:00+00:00,35.3149,0.0,12.8782,
2022-10-19 04:30:00+00:00,35.0918,0.0,15.4506,
2022-10-19 04:45:00+00:00,35.022,0.0,14.8458,
2022-10-19 05:00:00+00:00,34.0355,0.0,14.0905,
2022-10-19 05:15:00+00:00,32.5866,0.0,14.2249,
2022-10-19 05:30:00+00:00,32.3178,0.0,13.4293,
2022-10-19 05:45:00+00:00,34.4709,0.0,12.6605,
2022-10-19 06:00:00+00:00,32.4038,0.0,11.1418,
2022-10-19 06:15:00+00:00,32.3823,0.0,12.0745,
2022-10-19 06:30:00+00:00,30.6755,0.0,10.2144,
2022-10-19 06:45:00+00:00,29.4202,0.0,12.0557,
2022-10-19 07:00:00+00:00,29.6379,0.0,10.1338,
2022-10-19 07:15:00+00:00,28.8745,0.0,9.6553,
2022-10-19 07:30:00+00:00,28.681,0.0,9.9429,
2022-10-19 07:45:00+00:00,28.6326,0.0,12.3594,
2022-10-19 08:00:00+00:00,29.7078,0.0,11.1955,
2022-10-19 08:15:00+00:00,29.5384,0.0,10.4859,
2022-10-19 08:30:00+00:00,28.9901,0.0,10.4483,
2022-10-19 08:45:00+00:00,29.7535,0.0,11.3004,
2022-10-19 09:00:00+00:00,30.7077,0.0,11.0719,
2022-10-19 09:15:00+00:00,28.6138,0.0,10.4913,
2022-10-19 09:30:00+00:00,29.8906,0.0,10.4348,
2022-10-19 09:45:00+00:00,29.3772,0.0,10.4671,
2022-10-19 10:00:00+00:00,30.6136,0.0,11.8621,
2022-10-19 10:15:00+00:00,30.2266,0.0,11.3353,
2022-10-19 10:30:00+00:00,30.2749,0.0,10.7413,
2022-10-19 10:45:00+00:00,30.283,0.0,11.4133,
2022-10-19 11:00:00+00:00,29.1218,0.0,10.0693,
2022-10-19 11:15:00+00:00,28.3288,0.0,10.8757,
2022-10-19 11:30:00+00:00,29.1836,0.0,10.1069,
2022-10-19 11:45:00+00:00,28.0573,0.0,10.6418,
2022-10-19 12:00:00+00:00,28.8449,0.0,10.0397,
2022-10-19 12:15:00+00:00,27.2563,0.0,11.4186,
2022-10-19 12:30:00+00:00,28.5251,0.0,10.2037,
2022-10-19 12:45:00+00:00,27.8154,0.0,11.0826,
2022-10-19 13:00:00+00:00,29.6379,0.0,11.2977,
2022-10-19 13:15:00+00:00,29.318,0.0,10.838,
2022-10-19 13:30:00+00:00,28.7885,0.0,10.5343,
2022-10-19 13:45:00+00:00,29.8287,0.0,11.553,
2022-10-19 14:00:00+00:00,27.3585,0.0,8.822,
2022-10-19 14:15:00+00:00,28.0735,0.0,9.5988,
2022-10-19 14:30:00+00:00,27.7724,0.0,10.588,
2022-10-19 14:45:00+00:00,30.8502,0.0,12.3057,
2022-10-19 15:00:00+00:00,30.7265,0.0,11.2815,
2022-10-19 15:15:00+00:00,29.3557,0.0,10.631,
2022-10-19 15:30:00+00:00,29.8744,0.0,10.5289,
2022-10-19 15:45:00+00:00,30.3637,0.0,11.5557,
2022-10-19 16:00:00+00:00,30.0841,0.0,10.4348,
2022-10-19 16:15:00+00:00,29.8556,0.0,9.6768,
2022-10-19 16:30:00+00:00,30.1809,0.0,10.8622,
2022-10-19 16:45:00+00:00,28.7912,0.0,11.7439,
2022-10-19 17:00:00+00:00,29.904,0.0,12.932,
2022-10-19 17:15:00+00:00,29.1164,0.0,10.2467,
2022-10-19 17:30:00+00:00,28.7347,0.0,11.3756,
2022-10-19 17:45:00+00:00,31.0061,0.0,11.7385,
2022-10-19 18:00:00+00:00,31.041,0.0,11.8756,
2022-10-19 18:15:00+00:00,30.5868,0.0,11.467,
2022-10-19 18:30:00+00:00,28.5251,0.0,10.6257,
2022-10-19 18:45:00+00:00,29.0465,0.0,11.6364,
2022-10-19 19:00:00+00:00,30.1862,0.0,10.7466,
2022-10-19 19:15:00+00:00,29.904,0.0,10.9912,
2022-10-19 19:30:00+00:00,30.9013,0.0,11.6659,
2022-10-19 19:45:00+00:00,30.3986,0.0,11.4374,
2022-10-19 20:00:00+00:00,31.5141,0.0,11.6659,
2022-10-19 20:15:00+00:00,32.0974,0.0,11.9052,
2022-10-19 20:30:00+00:00,32.1727,0.0,12.0557,
2022-10-19 20:45:00+00:00,35.9036,0.0,13.6282,
2022-10-19 21:00:00+00:00,38.6373,0.0,14.577,
2022-10-19 21:15:00+00:00,36.4412,0.0,13.4803,
2022-10-19 21:30:00+00:00,38.0406,0.0,13.8701,
2022-10-19 21:45:00+00:00,37.1535,0.0,12.7868,
2022-10-19 22:00:00+00:00,39.0325,0.0,14.7087,
2022-10-19 22:15:00+00:00,35.2531,0.0,12.2519,
2022-10-19 22:30:00+00:00,37.6508,0.0,14.7195,
2022-10-19 22:45:00+00:00,36.71,0.0,12.174,
2022-10-19 23:00:00+00:00,37.7745,0.0,12.7384,
2022-10-19 23:15:00+00:00,38.5083,0.0,14.3996,
2022-10-19 23:30:00+00:00,37.9573,0.0,13.8593,
2022-10-19 23:45:00+00:00,38.175,0.0,14.999,
2022-10-20 00:00:00+00:00,37.4089,0.0,13.7169,
2022-10-20 00:15:00+00:00,37.4707,0.0,14.2545,
2022-10-20 00:30:00+00:00,36.1106,0.0,14.1685,
2022-10-20 00:45:00+00:00,37.3713,0.0,13.8943,
2022-10-20 01:00:00+00:00,34.565,0.0,11.8487,
2022-10-20 01:15:00+00:00,37.0406,0.0,14.4131,
2022-10-20 01:30:00+00:00,36.5998,0.0,13.7034,
2022-10-20 01:45:00+00:00,36.1429,0.0,13.6524,
2022-10-20 02:00:00+00:00,35.323,0.0,11.9105,
2022-10-20 02:15:00+00:00,36.9036,0.0,11.9697,
2022-10-20 02:30:00+00:00,38.5513,0.0,12.8352,
2022-10-20 02:45:00+00:00,36.2557,0.0,13.1873,
2022-10-20 03:00:00+00:00,37.3309,0.0,13.518,
2022-10-20 03:15:00+00:00,36.5595,0.0,12.4186,
2022-10-20 03:30:00+00:00,35.1402,0.0,11.7036,
2022-10-20 03:45:00+00:00,36.6831,0.0,13.1094,
2022-10-20 04:00:00+00:00,36.6106,0.0,13.2357,
2022-10-20 04:15:00+00:00,35.1537,0.0,12.596,
2022-10-20 04:30:00+00:00,35.4252,0.0,12.9454,
2022-10-20 04:45:00+00:00,35.3149,0.0,12.8379,
2022-10-20 05:00:00+00:00,34.5516,0.0,12.0853,
2022-10-20 05:15:00+00:00,33.7801,0.0,13.4158,
2022-10-20 05:30:00+00:00,32.4173,0.0,13.0234,
2022-10-20 05:45:00+00:00,30.5545,0.0,12.3137,
2022-10-20 06:00:00+00:00,32.0383,0.0,12.6793,
2022-10-20 06:15:00+00:00,32.4549,0.0,12.5798,
2022-10-20 06:30:00+00:00,32.3205,0.0,12.0207,
2022-10-20 06:45:00+00:00,30.5276,0.0,10.3246,
2022-10-20 07:00:00+00:00,30.0223,0.0,10.4644,
2022-10-20 07:15:00+00:00,30.1755,0.0,10.7762,
2022-10-20 07:30:00+00:00,29.9578,0.0,10.3837,
2022-10-20 07:45:00+00:00,30.4846,0.0,11.0961,
2022-10-20 08:00:00+00:00,29.9766,0.0,10.7708,
2022-10-20 08:15:00+00:00,30.705,0.0,11.7627,
2022-10-20 08:30:00+00:00,31.2856,0.0,12.0288,
2022-10-20 08:45:00+00:00,31.4523,0.0,12.3836,
2022-10-20 09:00:00+00:00,30.0169,0.0,10.2547,
2022-10-20 09:15:00+00:00,28.9955,0.0,10.7117,
2022-10-20 09:30:00+00:00,29.5761,0.0,10.0612,
2022-10-20 09:45:00+00:00,30.697,0.0,11.338,
2022-10-20 10:00:00+00:00,32.4872,0.0,12.854,
2022-10-20 10:15:00+00:00,30.8152,0.0,11.3004,
2022-10-20 10:30:00+00:00,29.947,0.0,10.7681,
2022-10-20 10:45:00+00:00,31.4066,0.0,12.2842,
2022-10-20 11:00:00+00:00,30.5169,0.0,11.3568,
2022-10-20 11:15:00+00:00,29.7642,0.0,11.0154,
2022-10-20 11:30:00+00:00,29.7562,0.0,11.0047,
2022-10-20 11:45:00+00:00,29.5814,0.0,11.7224,
2022-10-20 12:00:00+00:00,30.6002,0.0,11.338,
2022-10-20 12:15:00+00:00,28.224,0.0,11.0342,
2022-10-20 12:30:00+00:00,29.4417,0.0,10.9778,
2022-10-20 12:45:00+00:00,29.3879,0.0,10.6284,
2022-10-20 13:00:00+00:00,28.7697,0.0,10.3434,
2022-10-20 13:15:00+00:00,28.689,0.0,10.158,
2022-10-20 13:30:00+00:00,30.1701,0.0,11.26,
2022-10-20 13:45:00+00:00,29.7535,0.0,10.9912,
2022-10-20 14:00:00+00:00,28.9955,0.0,10.7305,
2022-10-20 14:15:00+00:00,28.7078,0.0,10.1418,
2022-10-20 14:30:00+00:00,28.4041,0.0,10.123,
2022-10-20 14:45:00+00:00,30.0707,0.0,11.6847,
2022-10-20 15:00:00+00:00,28.9309,0.0,9.4026,
2022-10-20 15:15:00+00:00,27.5009,0.0,10.0504,
2022-10-20 15:30:00+00:00,28.0627,0.0,9.3838,
2022-10-20 15:45:00+00:00,29.189,0.0,9.5693,
2022-10-20 16:00:00+00:00,28.5788,0.0,9.7924,
2022-10-20 16:15:00+00:00,27.9391,0.0,9.0693,
2022-10-20 16:30:00+00:00,29.9121,0.0,10.9402,
2022-10-20 16:45:00+00:00,26.165,0.0,8.6527,
2022-10-20 17:00:00+00:00,29.5626,0.0,11.0557,
2022-10-20 17:15:00+00:00,29.8422,0.0,11.2493,
2022-10-20 17:30:00+00:00,29.4148,0.0,10.6956,
2022-10-20 17:45:00+00:00,28.8906,0.0,10.2305,
2022-10-20 18:00:00+00:00,29.8717,0.0,10.7923,
2022-10-20 18:15:00+00:00,29.5089,0.0,11.131,
2022-10-20 18:30:00+00:00,28.6218,0.0,11.7761,
2022-10-20 18:45:00+00:00,28.6595,0.0,12.3218,
2022-10-20 19:00:00+00:00,28.7616,0.0,9.8193,
2022-10-20 19:15:00+00:00,27.7402,0.0,11.2466,
2022-10-20 19:30:00+00:00,29.9739,0.0,11.2439,
2022-10-20 19:45:00+00:00,28.4364,0.0,10.2252,
2022-10-20 20:00:00+00:00,31.0115,0.0,10.8111,
2022-10-20 20:15:00+00:00,30.4846,0.0,11.3756,
2022-10-20 20:30:00+00:00,30.0922,0.0,10.4805,
2022-10-20 20:45:00+00:00,33.307,0.0,12.2976,
2022-10-20 21:00:00+00:00,37.6562,0.0,14.4829,
2022-10-20 21:15:00+00:00,43.7714,0.0,14.741,
2022-10-20 21:30:00+00:00,38.7798,0.0,11.3837,
2022-10-20 21:45:00+00:00,39.0136,0.0,13.104,
2022-10-20 22:00:00+00:00,37.2422,0.0,12.2304,
2022-10-20 22:15:00+00:00,37.5352,0.0,12.596,
2022-10-20 22:30:00+00:00,38.2744,0.0,12.9347,
2022-10-20 22:45:00+00:00,37.4573,0.0,12.6766,
2022-10-20 23:00:00+00:00,38.0029,0.0,12.7438,
2022-10-20 23:15:00+00:00,38.2045,0.0,12.268,
2022-10-20 23:30:00+00:00,36.8632,0.0,12.5745,
2022-10-20 23:45:00+00:00,37.339,0.0,12.8379,
2022-10-21 00:00:00+00:00,36.1321,0.0,13.5502,
2022-10-21 00:15:00+00:00,36.6186,0.0,12.4992,
2022-10-21 00:30:00+00:00,37.7933,0.0,13.0019,
2022-10-21 00:45:00+00:00,36.1536,0.0,12.5664,
2022-10-21 01:00:00+00:00,38.6185,0.0,15.4264,
2022-10-21 01:15:00+00:00,36.9224,0.0,12.7492,
2022-10-21 01:30:00+00:00,37.2718,0.0,12.2465,
2022-10-21 01:45:00+00:00,38.2583,0.0,13.2518,
2022-10-21 02:00:00+00:00,36.1079,0.0,13.3352,
2022-10-21 02:15:00+00:00,36.1966,0.0,13.4266,
2022-10-21 02:30:00+00:00,38.6991,0.0,14.7276,
2022-10-21 02:45:00+00:00,39.4867,0.0,15.6737,
2022-10-21 03:00:00+00:00,38.6803,0.0,13.5395,
2022-10-21 03:15:00+00:00,37.5621,0.0,13.2115,
2022-10-21 03:30:00+00:00,37.2637,0.0,13.0637,
2022-10-21 03:45:00+00:00,35.7746,0.0,12.6927,
2022-10-21 04:00:00+00:00,35.3714,0.0,13.9776,
2022-10-21 04:15:00+00:00,34.4225,0.0,13.5368,
2022-10-21 04:30:00+00:00,35.7181,0.0,14.9614,
2022-10-21 04:45:00+00:00,33.7774,0.0,12.2331,
2022-10-21 05:00:00+00:00,33.6565,0.0,11.881,
2022-10-21 05:15:00+00:00,33.5274,0.0,12.8056,
2022-10-21 05:30:00+00:00,30.7669,0.0,10.9402,
2022-10-21 05:45:00+00:00,31.8743,0.0,11.545,
2022-10-21 06:00:00+00:00,32.2641,0.0,11.6444,
2022-10-21 06:15:00+00:00,31.4173,0.0,11.4563,
2022-10-21 06:30:00+00:00,30.8878,0.0,11.0692,
2022-10-21 06:45:00+00:00,30.6513,0.0,10.7224,
2022-10-21 07:00:00+00:00,28.6971,0.0,9.2333,
2022-10-21 07:15:00+00:00,29.9524,0.0,10.7009,
2022-10-21 07:30:00+00:00,27.8423,0.0,9.6795,
2022-10-21 07:45:00+00:00,30.0061,0.0,11.1552,
2022-10-21 08:00:00+00:00,29.8637,0.0,10.8246,
2022-10-21 08:15:00+00:00,30.6029,0.0,11.4133,
2022-10-21 08:30:00+00:00,30.7749,0.0,11.6955,
2022-10-21 08:45:00+00:00,30.3637,0.0,11.5369,
2022-10-21 09:00:00+00:00,30.1513,0.0,10.3004,
2022-10-21 09:15:00+00:00,30.6378,0.0,11.2896,
2022-10-21 09:30:00+00:00,28.1111,0.0,10.0988,
2022-10-21 09:45:00+00:00,29.9981,0.0,11.26,
2022-10-21 10:00:00+00:00,30.705,0.0,11.8487,
2022-10-21 10:15:00+00:00,29.1809,0.0,10.2305,
2022-10-21 10:30:00+00:00,30.0357,0.0,11.0799,
2022-10-21 10:45:00+00:00,29.5277,0.0,10.6767,
2022-10-21 11:00:00+00:00,29.4121,0.0,9.8569,
2022-10-21 11:15:00+00:00,28.4659,0.0,11.3514,
2022-10-21 11:30:00+00:00,29.611,0.0,9.9832,
2022-10-21 11:45:00+00:00,29.3825,0.0,10.0639,
2022-10-21 12:00:00+00:00,30.7964,0.0,11.1445,
2022-10-21 12:15:00+00:00,29.9201,0.0,11.0289,
2022-10-21 12:30:00+00:00,30.0545,0.0,11.2305,
2022-10-21 12:45:00+00:00,29.646,0.0,10.7251,
2022-10-21 13:00:00+00:00,29.8072,0.0,11.0316,
2022-10-21 13:15:00+00:00,31.2077,0.0,12.3863,
2022-10-21 13:30:00+00:00,29.5546,0.0,11.0342,
2022-10-21 13:45:00+00:00,29.9685,0.0,11.1498,
2022-10-21 14:00:00+00:00,31.2319,0.0,11.674,
2022-10-21 14:15:00+00:00,28.8315,0.0,10.1123,
2022-10-21 14:30:00+00:00,30.1889,0.0,11.1068,
2022-10-21 14:45:00+00:00,30.7588,0.0,11.4778,
2022-10-21 15:00:00+00:00,28.181,0.0,10.9025,
2022-10-21 15:15:00+00:00,30.4067,0.0,11.803,
2022-10-21 15:30:00+00:00,31.1351,0.0,11.6337,
2022-10-21 15:45:00+00:00,30.1164,0.0,10.9912,
2022-10-21 16:00:00+00:00,31.0464,0.0,11.9401,
2022-10-21 16:15:00+00:00,29.74,0.0,10.1311,
2022-10-21 16:30:00+00:00,29.3772,0.0,10.4832,
2022-10-21 16:45:00+00:00,29.9551,0.0,10.6069,
2022-10-21 17:00:00+00:00,29.6486,0.0,10.7762,
2022-10-21 17:15:00+00:00,29.9685,0.0,11.1767,
2022-10-21 17:30:00+00:00,31.1432,0.0,11.8756,
2022-10-21 17:45:00+00:00,31.2023,0.0,12.2412,
2022-10-21 18:00:00+00:00,29.5895,0.0,10.8837,
2022-10-21 18:15:00+00:00,30.0035,0.0,10.494,
2022-10-21 18:30:00+00:00,28.9713,0.0,10.2709,
2022-10-21 18:45:00+00:00,27.9176,0.0,11.2251,
2022-10-21 19:00:00+00:00,30.8986,0.0,12.0611,
2022-10-21 19:15:00+00:00,29.3879,0.0,10.9052,
2022-10-21 19:30:00+00:00,30.7158,0.0,10.838,
2022-10-21 19:45:00+00:00,29.4444,0.0,10.3004,
2022-10-21 20:00:00+00:00,29.0438,0.0,10.1284,
2022-10-21 20:15:00+00:00,31.6136,0.0,11.8353,
2022-10-21 20:30:00+00:00,32.6216,0.0,12.2197,
2022-10-21 20:45:00+00:00,32.2479,0.0,11.9643,
2022-10-21 21:00:00+00:00,31.9281,0.0,11.2493,
2022-10-21 21:15:00+00:00,32.3366,0.0,12.3433,
2022-10-21 21:30:00+00:00,33.264,0.0,12.7949,
2022-10-21 21:45:00+00:00,33.6161,0.0,13.5932,
2022-10-21 22:00:00+00:00,35.6563,0.0,11.6525,
2022-10-21 22:15:00+00:00,33.6188,0.0,10.7009,
2022-10-21 22:30:00+00:00,36.0568,0.0,12.432,
2022-10-21 22:45:00+00:00,35.7181,0.0,12.1014,
2022-10-21 23:00:00+00:00,36.159,0.0,12.7116,
2022-10-21 23:15:00+00:00,36.8041,0.0,13.3916,
2022-10-21 23:30:00+00:00,37.2261,0.0,12.6417,
2022-10-21 23:45:00+00:00,36.3579,0.0,12.1766,
2022-10-22 00:00:00+00:00,37.21,0.0,13.5368,
2022-10-22 00:15:00+00:00,34.3822,0.0,13.1712,
2022-10-22 00:30:00+00:00,34.3365,0.0,13.8593,
2022-10-22 00:45:00+00:00,34.2747,0.0,12.94,
2022-10-22 01:00:00+00:00,35.7692,0.0,14.405,
2022-10-22 01:15:00+00:00,37.6105,0.0,13.4266,
2022-10-22 01:30:00+00:00,36.0757,0.0,12.7116,
2022-10-22 01:45:00+00:00,35.9547,0.0,12.0342,
2022-10-22 02:00:00+00:00,33.6242,0.0,12.1847,
2022-10-22 02:15:00+00:00,33.9011,0.0,13.854,
2022-10-22 02:30:00+00:00,36.8202,0.0,15.1442,
2022-10-22 02:45:00+00:00,37.4761,0.0,14.5609,
2022-10-22 03:00:00+00:00,34.2935,0.0,12.5906,
2022-10-22 03:15:00+00:00,35.4413,0.0,12.7653,
2022-10-22 03:30:00+00:00,36.0783,0.0,12.5315,
2022-10-22 03:45:00+00:00,36.4385,0.0,13.9642,
2022-10-22 04:00:00+00:00,36.2746,0.0,13.4481,
2022-10-22 04:15:00+00:00,34.3043,0.0,12.725,
2022-10-22 04:30:00+00:00,35.2961,0.0,13.276,
2022-10-22 04:45:00+00:00,34.5112,0.0,13.147,
2022-10-22 05:00:00+00:00,33.8204,0.0,12.8137,
2022-10-22 05:15:00+00:00,34.8123,0.0,14.0179,
2022-10-22 05:30:00+00:00,34.4709,0.0,12.4508,
2022-10-22 05:45:00+00:00,34.0677,0.0,12.9884,
2022-10-22 06:00:00+00:00,31.8071,0.0,11.5154,
2022-10-22 06:15:00+00:00,31.7157,0.0,12.0718,
2022-10-22 06:30:00+00:00,21.9448,0.0027,8.1742,
2022-10-22 06:45:00+00:00,0.4462,0.0,1.6827,
2022-10-22 07:00:00+00:00,0.4435,0.0,1.6854,
2022-10-22 07:15:00+00:00,2.7767,0.0323,2.4058,
2022-10-22 07:30:00+00:00,30.7964,0.0,11.6364,
2022-10-22 07:45:00+00:00,31.1002,0.0,11.0235,
2022-10-22 08:00:00+00:00,30.6755,0.0,11.631,
2022-10-22 08:15:00+00:00,28.4471,0.0,9.4644,
2022-10-22 08:30:00+00:00,31.7802,0.0,11.4885,
2022-10-22 08:45:00+00:00,32.0302,0.0,10.0908,
2022-10-22 09:00:00+00:00,30.1513,0.0,11.6605,
2022-10-22 09:15:00+00:00,29.6083,0.0,11.9858,
2022-10-22 09:30:00+00:00,29.2804,0.0,11.166,
2022-10-22 09:45:00+00:00,31.4362,0.0,12.6013,
2022-10-22 10:00:00+00:00,32.127,0.0,12.8567,
2022-10-22 10:15:00+00:00,31.033,0.0,11.6014,
2022-10-22 10:30:00+00:00,31.6835,0.0,12.4293,
2022-10-22 10:45:00+00:00,30.3448,0.0,11.2305,
2022-10-22 11:00:00+00:00,29.9846,0.0,10.8891,
2022-10-22 11:15:00+00:00,31.9818,0.0,11.9643,
2022-10-22 11:30:00+00:00,30.2319,0.0,13.276,
2022-10-22 11:45:00+00:00,30.8394,0.0,12.0745,
2022-10-22 12:00:00+00:00,29.6997,0.0,10.3461,
2022-10-22 12:15:00+00:00,30.3099,0.0,11.1794,
2022-10-22 12:30:00+00:00,30.9147,0.0,11.7546,
2022-10-22 12:45:00+00:00,30.9147,0.0,11.975,
2022-10-22 13:00:00+00:00,30.2534,0.0,11.5396,
2022-10-22 13:15:00+00:00,30.7534,0.0,12.4858,
2022-10-22 13:30:00+00:00,30.748,0.0,11.545,
2022-10-22 13:45:00+00:00,28.939,0.0,10.4563,
2022-10-22 14:00:00+00:00,30.7695,0.0,11.9052,
2022-10-22 14:15:00+00:00,30.7776,0.0,11.4805,
2022-10-22 14:30:00+00:00,31.5302,0.0,11.5181,
2022-10-22 14:45:00+00:00,30.7212,0.0,11.2439,
2022-10-22 15:00:00+00:00,29.0438,0.0,11.5288,
2022-10-22 15:15:00+00:00,30.9523,0.0,11.3702,
2022-10-22 15:30:00+00:00,29.861,0.0,10.0424,
2022-10-22 15:45:00+00:00,30.1621,0.0,10.4913,
2022-10-22 16:00:00+00:00,31.3663,0.0,11.8863,
2022-10-22 16:15:00+00:00,29.6594,0.0,10.1311,
2022-10-22 16:30:00+00:00,30.8233,0.0,11.7412,
2022-10-22 16:45:00+00:00,28.1568,0.0,8.693,
2022-10-22 17:00:00+00:00,30.404,0.0,11.2036,
2022-10-22 17:15:00+00:00,31.7964,0.0,12.2949,
2022-10-22 17:30:00+00:00,31.2668,0.0,11.9347,
2022-10-22 17:45:00+00:00,31.1942,0.0,11.7896,
2022-10-22 18:00:00+00:00,29.396,0.0,10.9563,
2022-10-22 18:15:00+00:00,30.8636,0.0,11.6014,
2022-10-22 18:30:00+00:00,29.3019,0.0,11.8191,
2022-10-22 18:45:00+00:00,30.8797,0.0,11.8837,
2022-10-22 19:00:00+00:00,31.1405,0.0,12.0154,
2022-10-22 19:15:00+00:00,31.1432,0.0,12.3003,
2022-10-22 19:30:00+00:00,29.6513,0.0,10.5074,
2022-10-22 19:45:00+00:00,29.3933,0.0,11.3783,
2022-10-22 20:00:00+00:00,30.0438,0.0,11.6847,
2022-10-22 20:15:00+00:00,30.8287,0.0,12.9078,
2022-10-22 20:30:00+00:00,32.7237,0.0,11.7304,
2022-10-22 20:45:00+00:00,34.5919,0.0,14.2303,
2022-10-22 21:00:00+00:00,34.6403,0.0,13.3083,
2022-10-22 21:15:00+00:00,32.4952,0.0,11.5315,
2022-10-22 21:30:00+00:00,33.8097,0.0,11.0396,
2022-10-22 21:45:00+00:00,35.5837,0.0,11.4912,
2022-10-22 22:00:00+00:00,36.1482,0.0,12.897,
2022-10-22 22:15:00+00:00,35.1859,0.0,12.2223,
2022-10-22 22:30:00+00:00,34.5892,0.0,12.0584,
2022-10-22 22:45:00+00:00,36.8256,0.0,12.1283,
2022-10-22 23:00:00+00:00,34.3553,0.0,11.7439,
2022-10-22 23:15:00+00:00,35.1456,0.0,12.1955,
2022-10-22 23:30:00+00:00,33.6538,0.0,12.1766,
2022-10-22 23:45:00+00:00,36.2961,0.0,13.7437,
2022-10-23 00:00:00+00:00,36.6939,0.0,13.6658,
2022-10-23 00:15:00+00:00,36.116,0.0,13.7222,
2022-10-23 00:30:00+00:00,36.8041,0.0,13.4051,
2022-10-23 00:45:00+00:00,36.5837,0.0,13.6577,
2022-10-23 01:00:00+00:00,37.5164,0.0,13.854,
2022-10-23 01:15:00+00:00,36.7853,0.0,13.2088,
2022-10-23 01:30:00+00:00,37.7261,0.0,14.5045,
2022-10-23 01:45:00+00:00,35.7262,0.0,12.3594,
2022-10-23 02:00:00+00:00,37.9465,0.0,13.7518,
2022-10-23 02:15:00+00:00,36.6993,0.0,13.3513,
2022-10-23 02:30:00+00:00,37.8444,0.0,14.5985,
2022-10-23 02:45:00+00:00,38.3309,0.0,15.4076,
2022-10-23 03:00:00+00:00,37.7261,0.0,14.7464,
2022-10-23 03:15:00+00:00,37.6132,0.0,15.3135,
2022-10-23 03:30:00+00:00,36.6778,0.0,14.3432,
2022-10-23 03:45:00+00:00,38.976,0.0,14.9023,
2022-10-23 04:00:00+00:00,37.6239,0.0,12.2035,
2022-10-23 04:15:00+00:00,36.2074,0.0,14.1335,
2022-10-23 04:30:00+00:00,37.4627,0.0,15.1845,
2022-10-23 04:45:00+00:00,36.1509,0.0,14.7302,
2022-10-23 05:00:00+00:00,37.1159,0.0,15.6146,
2022-10-23 05:15:00+00:00,34.6537,0.0,14.2088,
2022-10-23 05:30:00+00:00,35.7934,0.0,14.5286,
2022-10-23 05:45:00+00:00,36.7315,0.0,15.077,
2022-10-23 06:00:00+00:00,34.6752,0.0,13.8002,
2022-10-23 06:15:00+00:00,32.1297,0.0,10.7466,
2022-10-23 06:30:00+00:00,31.5007,0.0,13.1551,
2022-10-23 06:45:00+00:00,30.9873,0.0,11.0934,
2022-10-23 07:00:00+00:00,32.0571,0.0,10.2816,
2022-10-23 07:15:00+00:00,31.1244,0.0,10.0504,
2022-10-23 07:30:00+00:00,30.4443,0.0,11.2009,
2022-10-23 07:45:00+00:00,31.0357,0.0,10.6418,
2022-10-23 08:00:00+00:00,29.8637,0.0,9.8031,
2022-10-23 08:15:00+00:00,30.7669,0.0,12.0315,
2022-10-23 08:30:00+00:00,32.8178,0.0,13.5583,
2022-10-23 08:45:00+00:00,31.3367,0.0,11.2197,
2022-10-23 09:00:00+00:00,30.2857,0.0,10.58,
2022-10-23 09:15:00+00:00,30.6298,0.0,11.2143,
2022-10-23 09:30:00+00:00,28.345,0.0,9.3757,
2022-10-23 09:45:00+00:00,29.5492,0.0,11.5127,
2022-10-23 10:00:00+00:00,31.3313,0.0,11.8138,
2022-10-23 10:15:00+00:00,30.1244,0.0,10.967,
2022-10-23 10:30:00+00:00,31.8286,0.0,12.4992,
2022-10-23 10:45:00+00:00,29.7589,0.0,10.2037,
2022-10-23 11:00:00+00:00,30.1862,0.0,10.0908,
2022-10-23 11:15:00+00:00,29.8341,0.0,10.4294,
2022-10-23 11:30:00+00:00,30.0223,0.0,11.9374,
2022-10-23 11:45:00+00:00,30.5491,0.0,11.6283,
2022-10-23 12:00:00+00:00,31.1432,0.0,12.0234,
2022-10-23 12:15:00+00:00,30.6298,0.0,11.1767,
2022-10-23 12:30:00+00:00,30.1836,0.0,11.1525,
2022-10-23 12:45:00+00:00,31.5921,0.0,12.5852,
