timestamp,Generation(kWh)_1,Usage(kWh)_1,Generation(kVarh)_1,Usage(kVarh)_1
2022-09-29 10:45:00+00:00,0.0,32.12,0.0,23.32
2022-09-29 11:00:00+00:00,0.0,32.16,0.0,23.54
2022-09-29 11:15:00+00:00,0.0,36.48,0.0,28.02
2022-09-29 11:30:00+00:00,0.0,31.54,0.0,22.7
2022-09-29 11:45:00+00:00,0.0,32.74,0.0,23.96
2022-09-29 12:00:00+00:00,0.0,31.0,0.0,22.04
2022-09-29 12:15:00+00:00,0.0,32.8,0.0,23.88
2022-09-29 12:30:00+00:00,0.0,32.34,0.0,23.62
2022-09-29 12:45:00+00:00,0.0,32.42,0.0,22.38
2022-09-29 13:00:00+00:00,0.0,40.84,0.0,30.74
2022-09-29 13:15:00+00:00,0.0,33.36,0.0,24.18
2022-09-29 13:30:00+00:00,0.0,31.84,0.0,22.84
2022-09-29 13:45:00+00:00,0.0,33.8,0.0,24.36
2022-09-29 14:00:00+00:00,0.0,31.52,0.0,22.72
2022-09-29 14:15:00+00:00,0.0,32.1,0.0,23.0
2022-09-29 14:30:00+00:00,0.0,33.1,0.0,23.12
2022-09-29 14:45:00+00:00,0.0,32.16,0.0,23.4
2022-09-29 15:00:00+00:00,0.0,32.6,0.0,24.26
2022-09-29 15:15:00+00:00,0.0,33.86,0.0,25.36
2022-09-29 15:30:00+00:00,0.0,39.2,0.0,31.9
2022-09-29 15:45:00+00:00,0.0,31.98,0.0,23.52
2022-09-29 16:00:00+00:00,0.0,32.26,0.0,23.9
2022-09-29 16:15:00+00:00,0.0,32.94,0.0,24.46
2022-09-29 16:30:00+00:00,0.0,31.56,0.0,23.24
2022-09-29 16:45:00+00:00,0.0,33.06,0.0,24.72
2022-09-29 17:00:00+00:00,0.0,31.74,0.0,23.2
2022-09-29 17:15:00+00:00,0.0,32.1,0.0,23.8
2022-09-29 17:30:00+00:00,0.0,32.56,0.0,24.2
2022-09-29 17:45:00+00:00,0.0,31.46,0.0,23.16
2022-09-29 18:00:00+00:00,0.0,33.5,0.0,25.16
2022-09-29 18:15:00+00:00,0.0,38.94,0.0,31.2
2022-09-29 18:30:00+00:00,0.0,33.26,0.0,24.36
2022-09-29 18:45:00+00:00,0.0,32.02,0.0,22.54
2022-09-29 19:00:00+00:00,0.0,32.5,0.0,23.76
2022-09-29 19:15:00+00:00,0.0,32.68,0.0,23.8
2022-09-29 19:30:00+00:00,0.0,32.4,0.0,22.96
2022-09-29 19:45:00+00:00,0.0,34.0,0.0,23.96
2022-09-29 20:00:00+00:00,0.0,31.5,0.0,22.28
2022-09-29 20:15:00+00:00,0.0,31.04,0.0,22.88
2022-09-29 20:30:00+00:00,0.0,29.9,0.0,22.02
2022-09-29 20:45:00+00:00,0.0,36.4,0.0,28.14
2022-09-29 21:00:00+00:00,0.0,33.5,0.0,25.2
2022-09-29 21:15:00+00:00,0.0,29.24,0.0,23.92
2022-09-29 21:30:00+00:00,0.0,29.3,0.0,24.06
2022-09-29 21:45:00+00:00,0.0,27.9,0.0,23.66
2022-09-29 22:00:00+00:00,0.0,26.7,0.0,22.5
2022-09-29 22:15:00+00:00,0.0,29.96,0.0,23.6
2022-09-29 22:30:00+00:00,0.0,26.7,0.0,21.5
2022-09-29 22:45:00+00:00,0.0,25.52,0.0,22.74
2022-09-29 23:00:00+00:00,0.0,31.72,0.0,32.84
2022-09-29 23:15:00+00:00,0.0,23.62,0.0,26.04
2022-09-29 23:30:00+00:00,0.0,20.26,0.0,24.42
2022-09-29 23:45:00+00:00,0.0,20.48,0.0,24.32
2022-09-30 00:00:00+00:00,0.0,20.08,0.0,23.54
2022-09-30 00:15:00+00:00,0.0,17.68,0.0,24.18
2022-09-30 00:30:00+00:00,0.0,24.06,0.0,27.88
2022-09-30 00:45:00+00:00,0.0,24.66,0.0,31.38
2022-09-30 01:00:00+00:00,0.0,14.62,0.0,21.8
2022-09-30 01:15:00+00:00,0.0,14.72,0.0,23.02
2022-09-30 01:30:00+00:00,0.0,19.16,0.0,27.16
2022-09-30 01:45:00+00:00,0.0,18.76,0.0,25.72
2022-09-30 02:00:00+00:00,0.0,18.36,0.0,24.54
2022-09-30 02:15:00+00:00,0.0,18.74,0.0,25.56
2022-09-30 02:30:00+00:00,0.0,17.84,0.0,25.48
2022-09-30 02:45:00+00:00,0.0,19.16,0.0,24.82
2022-09-30 03:00:00+00:00,0.0,22.68,0.0,25.08
2022-09-30 03:15:00+00:00,0.0,22.74,0.0,27.48
2022-09-30 03:30:00+00:00,0.0,17.72,0.0,24.2
2022-09-30 03:45:00+00:00,0.0,21.14,0.0,27.88
2022-09-30 04:00:00+00:00,0.0,20.04,0.0,24.96
2022-09-30 04:15:00+00:00,0.0,22.04,0.0,26.14
2022-09-30 04:30:00+00:00,0.0,26.0,0.0,28.32
2022-09-30 04:45:00+00:00,0.0,22.8,0.0,23.74
2022-09-30 05:00:00+00:00,0.0,24.92,0.0,25.68
2022-09-30 05:15:00+00:00,0.0,24.7,0.0,27.72
2022-09-30 05:30:00+00:00,0.0,25.08,0.0,27.1
