timestamp,Generation(kWh)_1,Usage(kWh)_1,Generation(kVarh)_1,Usage(kVarh)_1
2022-09-29 10:45:00+00:00,0.0,54.36,0.0,7.74
2022-09-29 11:00:00+00:00,0.0,55.98,0.0,9.66
2022-09-29 11:15:00+00:00,0.0,54.6,0.0,11.7
2022-09-29 11:30:00+00:00,0.0,54.18,0.0,7.92
2022-09-29 11:45:00+00:00,0.0,53.04,0.0,8.58
2022-09-29 12:00:00+00:00,0.0,57.9,0.0,13.56
2022-09-29 12:15:00+00:00,0.0,53.64,0.0,8.52
2022-09-29 12:30:00+00:00,0.0,55.26,0.0,9.66
2022-09-29 12:45:00+00:00,0.0,53.52,0.0,10.32
2022-09-29 13:00:00+00:00,0.0,50.7,0.0,5.4
2022-09-29 13:15:00+00:00,0.0,53.04,0.0,9.6
2022-09-29 13:30:00+00:00,0.0,56.04,0.0,11.82
2022-09-29 13:45:00+00:00,0.0,50.28,0.0,5.46
2022-09-29 14:00:00+00:00,0.0,57.18,0.0,11.22
2022-09-29 14:15:00+00:00,0.0,61.74,0.0,11.82
2022-09-29 14:30:00+00:00,0.0,60.84,0.0,9.18
2022-09-29 14:45:00+00:00,0.0,66.06,0.0,13.14
2022-09-29 15:00:00+00:00,0.0,64.2,0.0,13.5
2022-09-29 15:15:00+00:00,0.0,62.1,0.0,9.3
2022-09-29 15:30:00+00:00,0.0,62.64,0.0,12.36
2022-09-29 15:45:00+00:00,0.0,62.34,0.0,10.92
2022-09-29 16:00:00+00:00,0.0,60.18,0.0,9.96
2022-09-29 16:15:00+00:00,0.0,63.9,0.0,12.3
2022-09-29 16:30:00+00:00,0.0,61.02,0.0,10.86
2022-09-29 16:45:00+00:00,0.0,60.72,0.0,8.64
2022-09-29 17:00:00+00:00,0.0,61.08,0.0,11.76
2022-09-29 17:15:00+00:00,0.0,63.84,0.0,12.3
2022-09-29 17:30:00+00:00,0.0,62.76,0.0,10.5
2022-09-29 17:45:00+00:00,0.0,66.78,0.0,14.22
2022-09-29 18:00:00+00:00,0.0,61.56,0.0,9.48
2022-09-29 18:15:00+00:00,0.0,62.22,0.0,8.52
2022-09-29 18:30:00+00:00,0.0,61.32,0.0,10.38
2022-09-29 18:45:00+00:00,0.0,64.44,0.0,11.88
2022-09-29 19:00:00+00:00,0.0,61.02,0.0,9.0
2022-09-29 19:15:00+00:00,0.0,64.62,0.0,12.3
2022-09-29 19:30:00+00:00,0.0,58.5,0.0,7.2
2022-09-29 19:45:00+00:00,0.0,61.62,0.0,9.0
2022-09-29 20:00:00+00:00,0.0,65.64,0.0,11.82
2022-09-29 20:15:00+00:00,0.0,62.94,0.0,10.56
2022-09-29 20:30:00+00:00,0.0,64.62,0.0,11.64
2022-09-29 20:45:00+00:00,0.0,62.52,0.0,16.02
2022-09-29 21:00:00+00:00,0.0,55.38,0.0,12.84
2022-09-29 21:15:00+00:00,0.0,52.2,0.0,12.78
2022-09-29 21:30:00+00:00,0.0,56.82,0.0,20.82
2022-09-29 21:45:00+00:00,0.0,39.48,0.0,17.88
2022-09-29 22:00:00+00:00,0.0,34.74,0.0,17.46
2022-09-29 22:15:00+00:00,0.0,22.8,0.0,11.88
2022-09-29 22:30:00+00:00,0.0,32.64,0.0,13.68
2022-09-29 22:45:00+00:00,0.0,22.62,0.0,19.68
2022-09-29 23:00:00+00:00,0.06,7.56,0.0,13.32
2022-09-29 23:15:00+00:00,0.0,5.22,0.0,10.56
2022-09-29 23:30:00+00:00,0.06,17.58,0.0,15.78
2022-09-29 23:45:00+00:00,0.36,2.7,0.0,13.44
2022-09-30 00:00:00+00:00,0.18,1.86,0.0,16.44
2022-09-30 00:15:00+00:00,0.54,1.2,0.0,9.72
2022-09-30 00:30:00+00:00,0.48,1.5,0.0,10.26
2022-09-30 00:45:00+00:00,0.66,1.14,0.0,14.94
2022-09-30 01:00:00+00:00,0.48,1.32,0.0,14.46
2022-09-30 01:15:00+00:00,0.6,1.26,0.0,18.42
2022-09-30 01:30:00+00:00,0.54,1.2,0.0,18.48
2022-09-30 01:45:00+00:00,0.6,3.78,0.0,19.26
2022-09-30 02:00:00+00:00,0.66,2.16,0.0,22.02
2022-09-30 02:15:00+00:00,0.6,1.08,0.0,17.16
2022-09-30 02:30:00+00:00,0.48,10.86,0.0,11.04
2022-09-30 02:45:00+00:00,0.18,10.26,0.0,12.66
2022-09-30 03:00:00+00:00,0.54,1.68,0.0,7.08
2022-09-30 03:15:00+00:00,0.48,5.58,0.0,9.0
2022-09-30 03:30:00+00:00,0.36,12.66,0.0,13.26
2022-09-30 03:45:00+00:00,0.48,5.4,0.0,8.82
2022-09-30 04:00:00+00:00,0.42,2.58,0.0,11.34
2022-09-30 04:15:00+00:00,0.3,6.66,0.0,13.44
2022-09-30 04:30:00+00:00,0.42,1.74,0.0,9.84
2022-09-30 04:45:00+00:00,0.3,1.8,0.0,9.48
2022-09-30 05:00:00+00:00,0.06,3.0,0.0,10.92
2022-09-30 05:15:00+00:00,0.0,8.28,0.0,6.9
2022-09-30 05:30:00+00:00,0.0,17.28,0.0,10.68
2022-09-30 05:45:00+00:00,0.0,22.56,0.0,11.16
2022-09-30 06:00:00+00:00,0.0,30.66,0.0,8.64
2022-09-30 06:15:00+00:00,0.0,34.44,0.0,7.44
2022-09-30 06:30:00+00:00,0.0,48.0,0.06,12.36
2022-09-30 06:45:00+00:00,0.0,53.22,0.0,12.66
2022-09-30 07:00:00+00:00,0.0,50.16,0.0,5.4
2022-09-30 07:15:00+00:00,0.0,58.08,0.0,8.34
2022-09-30 07:30:00+00:00,0.0,60.84,0.0,5.82
2022-09-30 07:45:00+00:00,0.0,58.44,0.0,3.18
2022-09-30 08:00:00+00:00,0.0,58.02,0.0,5.04
2022-09-30 08:15:00+00:00,0.0,54.12,0.0,4.32
2022-09-30 08:30:00+00:00,0.0,52.26,0.0,2.28
2022-09-30 08:45:00+00:00,0.0,57.3,0.0,7.56
2022-09-30 09:00:00+00:00,0.0,56.04,0.0,5.94
2022-09-30 09:15:00+00:00,0.0,54.18,0.0,4.92
2022-09-30 09:30:00+00:00,0.0,58.02,0.0,10.5
2022-09-30 09:45:00+00:00,0.0,53.82,0.0,6.9
2022-09-30 10:00:00+00:00,0.0,53.04,0.0,4.5
2022-09-30 10:15:00+00:00,0.0,55.32,0.0,7.8
2022-09-30 10:30:00+00:00,0.0,53.1,0.0,6.36
2022-09-30 10:45:00+00:00,0.0,52.38,0.0,5.28
2022-09-30 11:00:00+00:00,0.0,56.4,0.0,9.78
2022-09-30 11:15:00+00:00,0.0,54.0,0.0,7.14
2022-09-30 11:30:00+00:00,0.0,50.28,0.0,3.9
2022-09-30 11:45:00+00:00,0.0,54.72,0.0,8.04
2022-09-30 12:00:00+00:00,0.0,53.22,0.0,6.72
2022-09-30 12:15:00+00:00,0.0,50.22,0.0,3.54
2022-09-30 12:30:00+00:00,0.0,53.7,0.0,8.16
2022-09-30 12:45:00+00:00,0.0,52.68,0.0,6.6
2022-09-30 13:00:00+00:00,0.0,52.92,0.0,6.9
2022-09-30 13:15:00+00:00,0.0,55.08,0.0,9.9
2022-09-30 13:30:00+00:00,0.0,52.08,0.0,6.06
2022-09-30 13:45:00+00:00,0.0,50.22,0.0,4.92
2022-09-30 14:00:00+00:00,0.0,58.2,0.0,10.56
2022-09-30 14:15:00+00:00,0.0,59.64,0.0,7.98
2022-09-30 14:30:00+00:00,0.0,60.12,0.0,6.6
2022-09-30 14:45:00+00:00,0.0,63.6,0.0,10.92
2022-09-30 15:00:00+00:00,0.0,60.48,0.0,6.9
2022-09-30 15:15:00+00:00,0.0,59.16,0.0,7.56
2022-09-30 15:30:00+00:00,0.0,64.8,0.0,12.84
2022-09-30 15:45:00+00:00,0.0,58.68,0.0,7.92
2022-09-30 16:00:00+00:00,0.0,62.46,0.0,8.22
2022-09-30 16:15:00+00:00,0.0,61.56,0.0,11.1
2022-09-30 16:30:00+00:00,0.0,59.76,0.0,7.32
2022-09-30 16:45:00+00:00,0.0,58.74,0.0,7.14
2022-09-30 17:00:00+00:00,0.0,60.6,0.0,9.12
2022-09-30 17:15:00+00:00,0.0,58.32,0.0,7.14
2022-09-30 17:30:00+00:00,0.0,60.0,0.0,7.8
2022-09-30 17:45:00+00:00,0.0,59.52,0.0,9.6
2022-09-30 18:00:00+00:00,0.0,59.7,0.0,6.6
2022-09-30 18:15:00+00:00,0.0,65.76,0.0,12.3
2022-09-30 18:30:00+00:00,0.0,64.56,0.0,11.88
2022-09-30 18:45:00+00:00,0.0,58.8,0.0,7.02
2022-09-30 19:00:00+00:00,0.0,61.02,0.0,8.34
2022-09-30 19:15:00+00:00,0.0,61.32,0.0,9.24
2022-09-30 19:30:00+00:00,0.0,57.36,0.0,5.16
2022-09-30 19:45:00+00:00,0.0,62.52,0.0,9.78
2022-09-30 20:00:00+00:00,0.0,58.32,0.0,5.58
2022-09-30 20:15:00+00:00,0.0,57.72,0.0,5.58
2022-09-30 20:30:00+00:00,0.0,58.02,0.0,11.52
2022-09-30 20:45:00+00:00,0.0,52.92,0.0,10.92
2022-09-30 21:00:00+00:00,0.0,43.98,0.0,7.74
2022-09-30 21:15:00+00:00,0.0,41.16,0.0,11.52
2022-09-30 21:30:00+00:00,0.0,29.76,0.0,8.88
2022-09-30 21:45:00+00:00,0.0,21.36,0.0,8.22
2022-09-30 22:00:00+00:00,0.0,7.98,0.0,8.58
2022-09-30 22:15:00+00:00,0.12,2.28,0.0,4.44
2022-09-30 22:30:00+00:00,0.3,1.02,0.0,5.46
2022-09-30 22:45:00+00:00,0.42,0.9,0.0,9.18
2022-09-30 23:00:00+00:00,0.42,0.9,0.0,5.28
2022-09-30 23:15:00+00:00,0.42,0.96,0.0,7.14
2022-09-30 23:30:00+00:00,0.42,0.78,0.0,9.84
2022-09-30 23:45:00+00:00,0.42,0.96,0.0,6.24
2022-10-01 00:00:00+00:00,0.42,0.84,0.0,7.38
2022-10-01 00:15:00+00:00,0.36,0.9,0.0,9.84
2022-10-01 00:30:00+00:00,0.48,0.84,0.0,7.98
2022-10-01 00:45:00+00:00,0.42,0.96,0.0,8.52
2022-10-01 01:00:00+00:00,0.48,0.9,0.0,11.34
2022-10-01 01:15:00+00:00,0.42,0.9,0.0,5.46
2022-10-01 01:30:00+00:00,0.36,0.84,0.0,8.22
2022-10-01 01:45:00+00:00,0.42,0.84,0.0,7.74
2022-10-01 02:00:00+00:00,0.36,5.88,0.0,6.48
2022-10-01 02:15:00+00:00,0.36,0.9,0.0,8.16
2022-10-01 02:30:00+00:00,0.42,0.84,0.0,9.18
2022-10-01 02:45:00+00:00,0.42,0.9,0.0,4.68
2022-10-01 03:00:00+00:00,0.48,0.96,0.0,6.66
2022-10-01 03:15:00+00:00,0.36,0.9,0.0,7.08
2022-10-01 03:30:00+00:00,0.36,0.84,0.0,3.24
2022-10-01 03:45:00+00:00,0.42,0.9,0.0,5.52
2022-10-01 04:00:00+00:00,0.42,0.78,0.0,7.62
2022-10-01 04:15:00+00:00,0.42,0.96,0.0,5.7
2022-10-01 04:30:00+00:00,0.36,0.84,0.0,6.84
2022-10-01 04:45:00+00:00,0.36,0.84,0.0,8.34
2022-10-01 05:00:00+00:00,0.36,0.78,0.0,5.16
2022-10-01 05:15:00+00:00,0.3,0.84,0.0,5.7
2022-10-01 05:30:00+00:00,0.24,1.08,0.0,7.56
2022-10-01 05:45:00+00:00,0.12,1.62,0.0,3.0
2022-10-01 06:00:00+00:00,0.0,7.8,0.0,5.64
2022-10-01 06:15:00+00:00,0.0,15.48,0.0,6.66
